actor_lr,rollout/ep_steps,critic_lr,time_elapsed,epoch,total_rollout_steps,rollout/return
0.0001,200.0,0.0001,17172.442070961,5562,1112600,-76.9120513310129,,,,,,,6.9535713,0.0016202545
0.0001,200.0,0.0001,17175.535135746002,5563,1112800,-76.87398435491535,,,,,,,7.09063,0.002084702
0.0001,200.0,0.0001,17178.618971824646,5564,1113000,-77.0502231567223,,,,,,,7.035134,0.0031931684
0.0001,200.0,0.0001,17181.682792663574,5565,1113200,-77.28098808314101,,,,,,,7.0157866,0.0014412525
0.0001,200.0,0.0001,17184.79406929016,5566,1113400,-77.18180827631592,,,,,,,6.8690386,0.003835938
0.0001,200.0,0.0001,17187.899044513702,5567,1113600,-77.25075254752531,,,,,,,7.125113,0.0019060932
0.0001,200.0,0.0001,17191.029336690903,5568,1113800,-77.34804868061771,,,,,,,7.103542,0.001966676
0.0001,200.0,0.0001,17194.137130975723,5569,1114000,-77.15388981862505,,,,,,,6.9741087,0.0026045376
0.0001,200.0,0.0001,17197.22031569481,5570,1114200,-77.22588587894892,,,,,,,6.9707017,0.0038409138
0.0001,200.0,0.0001,17200.309643268585,5571,1114400,-77.25432957071206,,,,,,,7.119734,0.0039240564
0.0001,200.0,0.0001,17203.393430233,5572,1114600,-77.19887290423817,,,,,,,7.162353,0.0030981188
0.0001,200.0,0.0001,17206.500062465668,5573,1114800,-77.37916856929716,,,,,,,7.184903,0.0041473713
0.0001,200.0,0.0001,17209.642157554626,5574,1115000,-76.97543218545492,,,,,,,6.899284,0.0015519412
0.0001,200.0,0.0001,17212.754742383957,5575,1115200,-77.0858411853588,,,,,,,7.167024,0.0024030232
0.0001,200.0,0.0001,17215.91049003601,5576,1115400,-77.1645169406009,,,,,,,6.9503803,0.0015283797
0.0001,200.0,0.0001,17219.00118136406,5577,1115600,-76.9978133779392,,,,,,,7.064872,0.0029916957
0.0001,200.0,0.0001,17222.059055805206,5578,1115800,-77.18463220746624,,,,,,,7.2255774,0.0026606324
0.0001,200.0,0.0001,17225.147050619125,5579,1116000,-77.1812958136927,,,,,,,7.2068105,0.0027676653
0.0001,200.0,0.0001,17228.254768371582,5580,1116200,-77.19736545202738,,,,,,,7.1010647,0.0013118074
0.0001,200.0,0.0001,17231.30751991272,5581,1116400,-77.31802411936904,,,,,,,7.111748,0.001734591
0.0001,200.0,0.0001,17234.37428832054,5582,1116600,-77.20139533042497,,,,,,,7.014335,0.0024946937
0.0001,200.0,0.0001,17237.4558904171,5583,1116800,-77.42687962715073,,,,,,,7.1752605,0.0025719563
0.0001,200.0,0.0001,17240.56656217575,5584,1117000,-77.41869792193897,,,,,,,7.0681105,0.0016035755
0.0001,200.0,0.0001,17243.648756742477,5585,1117200,-77.38603983943361,,,,,,,6.85989,0.0015513047
0.0001,200.0,0.0001,17246.711785316467,5586,1117400,-77.12442816411776,,,,,,,7.0346355,0.0015963273
0.0001,200.0,0.0001,17249.76904773712,5587,1117600,-77.3615789215251,,,,,,,7.106277,0.0022629825
0.0001,200.0,0.0001,17252.859555721283,5588,1117800,-76.96835068229383,,,,,,,7.2760143,0.0023174745
0.0001,200.0,0.0001,17255.973064422607,5589,1118000,-77.08636489822509,,,,,,,7.083644,0.0016298353
0.0001,200.0,0.0001,17259.035898208618,5590,1118200,-77.21001211096566,,,,,,,7.059435,0.003493162
0.0001,200.0,0.0001,17262.09878206253,5591,1118400,-77.07767475408244,,,,,,,6.901742,0.0027959868
0.0001,200.0,0.0001,17265.22186756134,5592,1118600,-77.15569607765555,,,,,,,6.9043884,0.0023030404
0.0001,200.0,0.0001,17268.32270526886,5593,1118800,-77.399439758685,,,,,,,6.976196,0.0025673262
0.0001,200.0,0.0001,17271.398154735565,5594,1119000,-77.0360051637966,,,,,,,7.1395,0.0017634706
0.0001,200.0,0.0001,17274.483654737473,5595,1119200,-77.05602960298981,,,,,,,6.9886074,0.0031414938
0.0001,200.0,0.0001,17277.58232140541,5596,1119400,-77.31000715130048,,,,,,,7.0870495,0.0040497873
0.0001,200.0,0.0001,17280.719629764557,5597,1119600,-76.82090274133577,,,,,,,7.1769733,0.0016151463
0.0001,200.0,0.0001,17283.796642780304,5598,1119800,-77.26582913301546,,,,,,,7.044388,0.0055514667
0.0001,200.0,0.0001,17286.867016792297,5599,1120000,-77.15276791226037,,,,,,,7.235207,0.0051441817
0.0001,200.0,0.0001,17289.941844940186,5600,1120200,-77.16993515380595,,,,,,,7.026657,0.0016903298
,,,,5600,,,1120200,,0.2250119182524645,,0.16287593833832986,0.2250119182524645,,
0.0001,200.0,0.0001,17298.049566984177,5601,1120400,-77.31828096754676,,,,,,,7.0621576,0.002058841
0.0001,200.0,0.0001,17301.121596574783,5602,1120600,-77.33069166061627,,,,,,,6.9874434,0.003002611
0.0001,200.0,0.0001,17304.24832558632,5603,1120800,-77.10970418592198,,,,,,,6.8620076,0.002444464
0.0001,200.0,0.0001,17307.343136310577,5604,1121000,-77.47397604446768,,,,,,,6.982627,0.0021323585
0.0001,200.0,0.0001,17310.371545791626,5605,1121200,-77.0955680399927,,,,,,,7.025016,0.002267545
0.0001,200.0,0.0001,17313.37051987648,5606,1121400,-77.40760580719206,,,,,,,7.0612917,0.0045866417
0.0001,200.0,0.0001,17316.414127588272,5607,1121600,-77.45950237153919,,,,,,,7.1127305,0.0017781066
0.0001,200.0,0.0001,17319.467565059662,5608,1121800,-77.50580770270928,,,,,,,6.811084,0.0033955255
0.0001,200.0,0.0001,17322.50915813446,5609,1122000,-77.09510727078926,,,,,,,7.079828,0.0035592138
0.0001,200.0,0.0001,17325.533831357956,5610,1122200,-77.48147957259312,,,,,,,7.0498476,0.0012670011
0.0001,200.0,0.0001,17328.566643476486,5611,1122400,-77.11850241045808,,,,,,,7.132963,0.0017361981
0.0001,200.0,0.0001,17331.588725090027,5612,1122600,-76.91553584414345,,,,,,,6.923207,0.0024754931
0.0001,200.0,0.0001,17334.628872156143,5613,1122800,-77.32554524290444,,,,,,,6.861722,0.0028543589
0.0001,200.0,0.0001,17337.684025287628,5614,1123000,-77.28825874812169,,,,,,,7.1131396,0.0015199798
0.0001,200.0,0.0001,17340.728179693222,5615,1123200,-77.19185422772738,,,,,,,7.0184584,0.0028626698
0.0001,200.0,0.0001,17343.772572517395,5616,1123400,-77.43083853074751,,,,,,,7.034753,0.0020600217
0.0001,200.0,0.0001,17346.832241773605,5617,1123600,-77.19087852513798,,,,,,,6.9469604,0.0019852307
0.0001,200.0,0.0001,17349.866337299347,5618,1123800,-76.96790698395931,,,,,,,7.1100087,0.0029569122
0.0001,200.0,0.0001,17352.93474149704,5619,1124000,-77.02421188327092,,,,,,,7.0854588,0.0025887405
0.0001,200.0,0.0001,17355.99994134903,5620,1124200,-77.25845180647735,,,,,,,7.1579328,0.0015814918
0.0001,200.0,0.0001,17359.06167793274,5621,1124400,-77.11639269076542,,,,,,,6.9339004,0.0016942322
0.0001,200.0,0.0001,17362.13018655777,5622,1124600,-77.21125705345766,,,,,,,7.0492907,0.0025008547
0.0001,200.0,0.0001,17365.201634168625,5623,1124800,-77.30714890819846,,,,,,,6.9936986,0.002857547
0.0001,200.0,0.0001,17368.28695321083,5624,1125000,-77.38497552483638,,,,,,,7.2636957,0.00232577
0.0001,200.0,0.0001,17371.311480998993,5625,1125200,-77.3625344796313,,,,,,,6.8803253,0.002328853
0.0001,200.0,0.0001,17374.344666481018,5626,1125400,-77.38601947936122,,,,,,,7.1220393,0.0022694035
0.0001,200.0,0.0001,17377.377243995667,5627,1125600,-76.94634152056342,,,,,,,6.949295,0.002988749
0.0001,200.0,0.0001,17380.35751247406,5628,1125800,-77.11135460280268,,,,,,,6.9493537,0.0037418597
0.0001,200.0,0.0001,17383.371354341507,5629,1126000,-77.53734250419912,,,,,,,7.0794153,0.0021892558
0.0001,200.0,0.0001,17386.3785405159,5630,1126200,-77.66155325809319,,,,,,,7.0485845,0.002884951
0.0001,200.0,0.0001,17389.409115552902,5631,1126400,-77.2780824269454,,,,,,,7.053629,0.0022596975
0.0001,200.0,0.0001,17392.456890821457,5632,1126600,-77.43524124119337,,,,,,,6.9037766,0.0021792802
0.0001,200.0,0.0001,17395.50355052948,5633,1126800,-77.4984258340223,,,,,,,7.2484474,0.0020538033
0.0001,200.0,0.0001,17398.608250141144,5634,1127000,-77.51647666535504,,,,,,,6.976574,0.0025516686
0.0001,200.0,0.0001,17401.689337015152,5635,1127200,-76.85613075585643,,,,,,,7.243522,0.003100297
0.0001,200.0,0.0001,17404.743044614792,5636,1127400,-77.10777887522707,,,,,,,7.126877,0.0034281348
0.0001,200.0,0.0001,17407.845546007156,5637,1127600,-77.05796701812821,,,,,,,7.00189,0.0021546953
0.0001,200.0,0.0001,17410.92545747757,5638,1127800,-76.99227903368634,,,,,,,7.0945134,0.0028678102
0.0001,200.0,0.0001,17413.998002767563,5639,1128000,-77.46527624288574,,,,,,,6.9125786,0.0049128686
0.0001,200.0,0.0001,17417.11796283722,5640,1128200,-77.29300819179356,,,,,,,7.119814,0.0028526566
0.0001,200.0,0.0001,17420.15925693512,5641,1128400,-76.79577251813495,,,,,,,6.9999375,0.0018920121
0.0001,200.0,0.0001,17423.28227043152,5642,1128600,-77.4939952199136,,,,,,,7.1010485,0.0013688323
0.0001,200.0,0.0001,17426.407958507538,5643,1128800,-77.38833119341369,,,,,,,7.092812,0.004042278
0.0001,200.0,0.0001,17429.446231365204,5644,1129000,-77.15994531560023,,,,,,,7.047304,0.001577836
0.0001,200.0,0.0001,17432.57118868828,5645,1129200,-76.81331214968144,,,,,,,7.026313,0.0016377524
0.0001,200.0,0.0001,17435.675485610962,5646,1129400,-77.40219336918324,,,,,,,7.237474,0.0024519642
0.0001,200.0,0.0001,17438.81379008293,5647,1129600,-77.5087144284357,,,,,,,7.0765953,0.0025170431
0.0001,200.0,0.0001,17441.94701552391,5648,1129800,-77.5602876838052,,,,,,,7.1116,0.0035189295
0.0001,200.0,0.0001,17445.080893039703,5649,1130000,-76.89922032278885,,,,,,,6.9884486,0.0028433322
0.0001,200.0,0.0001,17448.15576171875,5650,1130200,-77.23943056043171,,,,,,,7.1609097,0.004525925
0.0001,200.0,0.0001,17451.284640073776,5651,1130400,-76.9366862725769,,,,,,,7.1657467,0.0034357982
0.0001,200.0,0.0001,17454.305561304092,5652,1130600,-77.39618297507506,,,,,,,7.132784,0.0020777343
0.0001,200.0,0.0001,17457.453323364258,5653,1130800,-77.24595752268245,,,,,,,6.926487,0.0023893414
0.0001,200.0,0.0001,17460.57572889328,5654,1131000,-77.35567894125067,,,,,,,7.230347,0.0022842502
0.0001,200.0,0.0001,17463.587109804153,5655,1131200,-77.17454290614441,,,,,,,7.0927296,0.0018422115
0.0001,200.0,0.0001,17466.713927984238,5656,1131400,-77.23217022032982,,,,,,,7.0742345,0.002802974
0.0001,200.0,0.0001,17469.807081222534,5657,1131600,-77.13829817236814,,,,,,,6.892659,0.0022058235
0.0001,200.0,0.0001,17472.92509651184,5658,1131800,-77.70554656989566,,,,,,,6.954888,0.0018773414
0.0001,200.0,0.0001,17476.078414678574,5659,1132000,-77.1809831256722,,,,,,,6.900754,0.0032151823
0.0001,200.0,0.0001,17479.186852931976,5660,1132200,-77.06426989892653,,,,,,,6.845973,0.0025463155
0.0001,200.0,0.0001,17482.30654525757,5661,1132400,-77.32196187087457,,,,,,,7.0277815,0.002669576
0.0001,200.0,0.0001,17485.396298885345,5662,1132600,-77.49968914052099,,,,,,,7.1004252,0.0022532195
0.0001,200.0,0.0001,17488.53013753891,5663,1132800,-77.2546848449766,,,,,,,7.054513,0.003239755
0.0001,200.0,0.0001,17491.615657806396,5664,1133000,-76.79214005826557,,,,,,,7.0282335,0.0020793623
0.0001,200.0,0.0001,17494.713200569153,5665,1133200,-77.34297817639757,,,,,,,7.049876,0.0023034266
0.0001,200.0,0.0001,17497.53320336342,5666,1133400,-77.32930406523109,,,,,,,7.0128365,0.0033740858
0.0001,200.0,0.0001,17500.35036087036,5667,1133600,-77.42310738576037,,,,,,,7.148742,0.0028788252
0.0001,200.0,0.0001,17503.175288677216,5668,1133800,-77.40538195524705,,,,,,,7.037101,0.0029974906
0.0001,200.0,0.0001,17506.005727291107,5669,1134000,-77.31854243000463,,,,,,,7.01074,0.0024693941
0.0001,200.0,0.0001,17509.112840414047,5670,1134200,-77.18881092628772,,,,,,,6.7822695,0.0016153929
0.0001,200.0,0.0001,17512.21121454239,5671,1134400,-77.1597895907879,,,,,,,7.100091,0.0015303444
0.0001,200.0,0.0001,17515.318239450455,5672,1134600,-76.97499152201456,,,,,,,6.882323,0.0016547643
0.0001,200.0,0.0001,17518.346037626266,5673,1134800,-76.91463476117315,,,,,,,7.069499,0.002347011
0.0001,200.0,0.0001,17521.46503138542,5674,1135000,-77.250568586473,,,,,,,7.136396,0.0013289622
0.0001,200.0,0.0001,17524.595621585846,5675,1135200,-76.9850889032019,,,,,,,7.193558,0.0013418664
0.0001,200.0,0.0001,17527.698314666748,5676,1135400,-77.06437266261183,,,,,,,6.9135137,0.0042901374
0.0001,200.0,0.0001,17530.813918828964,5677,1135600,-77.5185293708573,,,,,,,7.134855,0.003579411
0.0001,200.0,0.0001,17533.933802604675,5678,1135800,-77.08302161200818,,,,,,,7.0521793,0.0021686214
0.0001,200.0,0.0001,17537.05996489525,5679,1136000,-77.14463293442878,,,,,,,6.995788,0.0020458952
0.0001,200.0,0.0001,17540.128608703613,5680,1136200,-77.30318402153972,,,,,,,7.0677795,0.003059482
0.0001,200.0,0.0001,17543.16965651512,5681,1136400,-77.36310357514553,,,,,,,6.9990664,0.002440163
0.0001,200.0,0.0001,17546.270598888397,5682,1136600,-77.58508675060746,,,,,,,7.01163,0.0032752946
0.0001,200.0,0.0001,17549.34638619423,5683,1136800,-77.44822012950684,,,,,,,7.0075965,0.0018380842
0.0001,200.0,0.0001,17552.3495554924,5684,1137000,-77.47012551616656,,,,,,,7.0885406,0.002360168
0.0001,200.0,0.0001,17555.381825208664,5685,1137200,-76.94627613153745,,,,,,,6.992357,0.0012765832
0.0001,200.0,0.0001,17558.49717450142,5686,1137400,-77.38831192039682,,,,,,,7.099307,0.0020531982
0.0001,200.0,0.0001,17561.566063165665,5687,1137600,-77.17716910040757,,,,,,,6.9176135,0.0021961797
0.0001,200.0,0.0001,17564.591733694077,5688,1137800,-77.32570644124907,,,,,,,7.1896815,0.0017742015
0.0001,200.0,0.0001,17567.37955570221,5689,1138000,-76.91179681668675,,,,,,,6.942723,0.0019274078
0.0001,200.0,0.0001,17570.185896635056,5690,1138200,-77.42873304028774,,,,,,,7.0549664,0.002947207
0.0001,200.0,0.0001,17572.983862876892,5691,1138400,-76.89193819060996,,,,,,,7.07883,0.0031066902
0.0001,200.0,0.0001,17575.80459666252,5692,1138600,-77.32374781370262,,,,,,,7.2019963,0.0018112973
0.0001,200.0,0.0001,17578.585118293762,5693,1138800,-77.17635628101554,,,,,,,7.1942,0.0020911125
0.0001,200.0,0.0001,17581.40571451187,5694,1139000,-77.28648989256058,,,,,,,7.267381,0.0016778941
0.0001,200.0,0.0001,17584.45047020912,5695,1139200,-77.36642791656936,,,,,,,7.242649,0.0017467103
0.0001,200.0,0.0001,17587.55531358719,5696,1139400,-77.17587512918516,,,,,,,6.9552345,0.0016375519
0.0001,200.0,0.0001,17590.66371178627,5697,1139600,-77.09487240346019,,,,,,,7.0072584,0.002688353
0.0001,200.0,0.0001,17593.76767373085,5698,1139800,-77.21960643584423,,,,,,,7.100314,0.0032267144
0.0001,200.0,0.0001,17596.90468478203,5699,1140000,-76.99579360307345,,,,,,,7.0888066,0.0027688348
0.0001,200.0,0.0001,17600.061190128326,5700,1140200,-77.63577473193058,,,,,,,7.075117,0.003392493
0.0001,200.0,0.0001,17603.138986825943,5701,1140400,-77.20675217356987,,,,,,,7.025776,0.0032618374
0.0001,200.0,0.0001,17606.168039798737,5702,1140600,-77.41523241187988,,,,,,,6.8448615,0.0020663887
0.0001,200.0,0.0001,17609.203983545303,5703,1140800,-77.4197210949803,,,,,,,6.9470587,0.0012713358
0.0001,200.0,0.0001,17612.276881933212,5704,1141000,-77.22494716783403,,,,,,,7.0173798,0.0016657901
0.0001,200.0,0.0001,17615.277775526047,5705,1141200,-77.03171773791891,,,,,,,6.9065504,0.0015037267
0.0001,200.0,0.0001,17618.242009162903,5706,1141400,-77.10899045815138,,,,,,,7.1283183,0.0030584848
0.0001,200.0,0.0001,17621.306522846222,5707,1141600,-77.30636704071182,,,,,,,7.102731,0.0016381689
0.0001,200.0,0.0001,17624.274666786194,5708,1141800,-77.44275910602924,,,,,,,7.193773,0.0012469857
0.0001,200.0,0.0001,17627.286509275436,5709,1142000,-76.9610363900999,,,,,,,7.0513086,0.002055199
0.0001,200.0,0.0001,17630.238932847977,5710,1142200,-77.41485833765371,,,,,,,7.1171513,0.0017632279
0.0001,200.0,0.0001,17633.26682138443,5711,1142400,-77.6745094049857,,,,,,,7.1699414,0.0021811584
0.0001,200.0,0.0001,17636.33015561104,5712,1142600,-77.52916128818582,,,,,,,6.9436336,0.002706223
0.0001,200.0,0.0001,17639.372367858887,5713,1142800,-77.12252701592931,,,,,,,7.1032896,0.0013696216
0.0001,200.0,0.0001,17642.463434934616,5714,1143000,-77.2381113834776,,,,,,,6.9416046,0.002006961
0.0001,200.0,0.0001,17645.458889961243,5715,1143200,-77.46921795652425,,,,,,,7.1437793,0.0012547704
0.0001,200.0,0.0001,17648.47286605835,5716,1143400,-77.25777450152202,,,,,,,7.215765,0.0015439807
0.0001,200.0,0.0001,17651.53954076767,5717,1143600,-77.2228860063554,,,,,,,7.2536583,0.0022661982
0.0001,200.0,0.0001,17654.595526218414,5718,1143800,-77.56204568712957,,,,,,,7.153235,0.002673971
0.0001,200.0,0.0001,17657.76625943184,5719,1144000,-77.3346767307248,,,,,,,7.0519304,0.0036422433
0.0001,200.0,0.0001,17660.90031838417,5720,1144200,-77.36457640714364,,,,,,,7.140137,0.0013134617
0.0001,200.0,0.0001,17664.01581287384,5721,1144400,-77.23357930812446,,,,,,,7.070205,0.0033562267
0.0001,200.0,0.0001,17667.115463495255,5722,1144600,-77.23631372022163,,,,,,,7.0418878,0.0020295486
0.0001,200.0,0.0001,17670.172124385834,5723,1144800,-77.17655225633631,,,,,,,6.9978194,0.0016892953
0.0001,200.0,0.0001,17673.237719774246,5724,1145000,-77.20075872540274,,,,,,,7.1956673,0.0036359886
0.0001,200.0,0.0001,17676.34363603592,5725,1145200,-77.1947375305964,,,,,,,7.014046,0.0011191901
0.0001,200.0,0.0001,17679.44933104515,5726,1145400,-77.46125216681024,,,,,,,7.076217,0.0011907197
0.0001,200.0,0.0001,17682.472362279892,5727,1145600,-77.61825037699099,,,,,,,7.0985456,0.0011568347
0.0001,200.0,0.0001,17685.474610567093,5728,1145800,-77.15245897044397,,,,,,,7.007447,0.0030117673
0.0001,200.0,0.0001,17688.60318827629,5729,1146000,-76.9638590360292,,,,,,,6.9491205,0.0015686
0.0001,200.0,0.0001,17691.62548851967,5730,1146200,-77.07787703598282,,,,,,,7.177434,0.0024404486
0.0001,200.0,0.0001,17694.781363248825,5731,1146400,-76.98885314762133,,,,,,,7.174961,0.0037491664
0.0001,200.0,0.0001,17697.906108617783,5732,1146600,-76.94939547424713,,,,,,,7.1605587,0.0022478697
0.0001,200.0,0.0001,17701.03275036812,5733,1146800,-77.1564932645007,,,,,,,7.0386086,0.0017789183
0.0001,200.0,0.0001,17704.188050031662,5734,1147000,-77.15073486474785,,,,,,,6.9279766,0.0020697964
0.0001,200.0,0.0001,17707.268615722656,5735,1147200,-76.94693313614363,,,,,,,6.880388,0.0015574343
0.0001,200.0,0.0001,17710.333543777466,5736,1147400,-77.37399355997813,,,,,,,7.0515275,0.0014552779
0.0001,200.0,0.0001,17713.328147649765,5737,1147600,-77.27912256050028,,,,,,,7.2340455,0.0023211641
0.0001,200.0,0.0001,17716.410336494446,5738,1147800,-77.4334012167548,,,,,,,7.1502843,0.000989307
0.0001,200.0,0.0001,17719.417680501938,5739,1148000,-76.73576573847149,,,,,,,6.98543,0.0013138476
0.0001,200.0,0.0001,17722.44191479683,5740,1148200,-77.11574030867257,,,,,,,7.0928545,0.0036253866
0.0001,200.0,0.0001,17725.570640087128,5741,1148400,-77.41986508567078,,,,,,,7.228974,0.0019536894
0.0001,200.0,0.0001,17728.612105607986,5742,1148600,-77.43218896184666,,,,,,,7.0797276,0.0011705577
0.0001,200.0,0.0001,17731.724340200424,5743,1148800,-76.90472077413969,,,,,,,7.062849,0.0015213656
0.0001,200.0,0.0001,17734.850974559784,5744,1149000,-77.24776505005569,,,,,,,6.9015527,0.002149008
0.0001,200.0,0.0001,17737.981872081757,5745,1149200,-76.93277029356011,,,,,,,6.9644694,0.0018648065
0.0001,200.0,0.0001,17741.08974647522,5746,1149400,-77.19444555717193,,,,,,,7.198477,0.0027410602
0.0001,200.0,0.0001,17744.210679531097,5747,1149600,-77.2776239677665,,,,,,,7.031279,0.0018848766
0.0001,200.0,0.0001,17747.142032384872,5748,1149800,-77.16815962657853,,,,,,,7.226345,0.0014478097
0.0001,200.0,0.0001,17749.973263978958,5749,1150000,-77.06126700663495,,,,,,,7.0330486,0.0016963653
0.0001,200.0,0.0001,17753.07878804207,5750,1150200,-77.20234070607553,,,,,,,6.9938326,0.0013425407
0.0001,200.0,0.0001,17756.222680568695,5751,1150400,-77.57672205941377,,,,,,,7.1013556,0.0022565385
0.0001,200.0,0.0001,17759.330423116684,5752,1150600,-77.42151830847544,,,,,,,6.910797,0.0012658255
0.0001,200.0,0.0001,17762.378422021866,5753,1150800,-77.11305864964946,,,,,,,7.0919795,0.0029131025
0.0001,200.0,0.0001,17765.455451488495,5754,1151000,-77.52230502041783,,,,,,,7.013849,0.0014095785
0.0001,200.0,0.0001,17768.53504061699,5755,1151200,-76.6626436509769,,,,,,,7.0817914,0.0010739656
0.0001,200.0,0.0001,17771.578364133835,5756,1151400,-77.18221986929473,,,,,,,7.018686,0.0023550964
0.0001,200.0,0.0001,17774.569398880005,5757,1151600,-77.43815641658742,,,,,,,7.026947,0.0022208905
0.0001,200.0,0.0001,17777.61257958412,5758,1151800,-77.69894916329535,,,,,,,7.16335,0.001747129
0.0001,200.0,0.0001,17780.582569122314,5759,1152000,-77.10719923195337,,,,,,,7.119287,0.0028650537
0.0001,200.0,0.0001,17783.62913417816,5760,1152200,-76.8937276564552,,,,,,,6.925774,0.002742287
0.0001,200.0,0.0001,17786.6940472126,5761,1152400,-77.56732931588904,,,,,,,7.119668,0.0014983997
0.0001,200.0,0.0001,17789.71284675598,5762,1152600,-76.78989209183968,,,,,,,6.915948,0.0012285698
0.0001,200.0,0.0001,17792.77116394043,5763,1152800,-77.2025562434812,,,,,,,7.024178,0.0010590218
0.0001,200.0,0.0001,17795.755504608154,5764,1153000,-77.37761487025314,,,,,,,7.1378465,0.002340501
0.0001,200.0,0.0001,17798.856525421143,5765,1153200,-77.17012765725724,,,,,,,7.0713897,0.0018051188
0.0001,200.0,0.0001,17801.921161413193,5766,1153400,-77.08652229774847,,,,,,,6.7445903,0.0026448397
0.0001,200.0,0.0001,17805.01795887947,5767,1153600,-77.32763993856582,,,,,,,7.1691136,0.0034554796
0.0001,200.0,0.0001,17808.143509864807,5768,1153800,-77.22707915612105,,,,,,,7.0422883,0.0024798105
0.0001,200.0,0.0001,17811.233422279358,5769,1154000,-77.45887993354727,,,,,,,7.0492344,0.0016765774
0.0001,200.0,0.0001,17814.340615272522,5770,1154200,-77.23674314906553,,,,,,,7.003714,0.0015598105
0.0001,200.0,0.0001,17817.441104888916,5771,1154400,-77.49928481827529,,,,,,,7.06541,0.0019263034
0.0001,200.0,0.0001,17820.535316228867,5772,1154600,-77.2497364639759,,,,,,,7.009271,0.002249402
0.0001,200.0,0.0001,17823.665568113327,5773,1154800,-77.3586015408716,,,,,,,7.0478086,0.0009834658
0.0001,200.0,0.0001,17826.77613425255,5774,1155000,-77.59021202273412,,,,,,,6.9279466,0.001166962
0.0001,200.0,0.0001,17829.910695552826,5775,1155200,-77.21166739366366,,,,,,,7.0955315,0.001659049
0.0001,200.0,0.0001,17833.024785995483,5776,1155400,-77.3233503062785,,,,,,,7.2109838,0.002492104
0.0001,200.0,0.0001,17836.152107715607,5777,1155600,-77.52472100513752,,,,,,,6.832136,0.002158426
0.0001,200.0,0.0001,17839.247177124023,5778,1155800,-76.88439986378762,,,,,,,7.1724257,0.0011891911
0.0001,200.0,0.0001,17842.23409962654,5779,1156000,-77.3033251983132,,,,,,,7.1641927,0.0022232435
0.0001,200.0,0.0001,17845.281688690186,5780,1156200,-77.6008709343294,,,,,,,7.1348944,0.0024038875
0.0001,200.0,0.0001,17848.336580514908,5781,1156400,-77.08880835385129,,,,,,,6.8905144,0.0010983741
0.0001,200.0,0.0001,17851.36222219467,5782,1156600,-77.12630146326649,,,,,,,7.001773,0.0011418633
0.0001,200.0,0.0001,17854.47950363159,5783,1156800,-77.18764476534697,,,,,,,7.001835,0.0023927307
0.0001,200.0,0.0001,17857.542662620544,5784,1157000,-77.00277716806157,,,,,,,7.178767,0.0019503261
0.0001,200.0,0.0001,17860.538510799408,5785,1157200,-77.10186838896914,,,,,,,7.1856413,0.001954693
0.0001,200.0,0.0001,17863.528563261032,5786,1157400,-77.61291186834013,,,,,,,7.0476155,0.0021656544
0.0001,200.0,0.0001,17866.508224010468,5787,1157600,-77.01617644457863,,,,,,,6.990745,0.0019125338
0.0001,200.0,0.0001,17869.619611501694,5788,1157800,-76.80670656639828,,,,,,,7.0300155,0.0022625285
0.0001,200.0,0.0001,17872.62855052948,5789,1158000,-76.91480275821255,,,,,,,6.998411,0.0036206115
0.0001,200.0,0.0001,17875.746353387833,5790,1158200,-77.26655011957094,,,,,,,7.1267157,0.0011976302
0.0001,200.0,0.0001,17878.857416152954,5791,1158400,-77.19495181640494,,,,,,,7.035263,0.0020432041
0.0001,200.0,0.0001,17881.952108621597,5792,1158600,-76.9623240753842,,,,,,,7.1876554,0.0020286806
0.0001,200.0,0.0001,17885.069400548935,5793,1158800,-77.22067937314495,,,,,,,6.854936,0.0021798396
0.0001,200.0,0.0001,17888.15871167183,5794,1159000,-76.98704247490518,,,,,,,6.9625654,0.0037526595
0.0001,200.0,0.0001,17891.266746759415,5795,1159200,-77.28954191742801,,,,,,,7.027947,0.0019931733
0.0001,200.0,0.0001,17894.360140562057,5796,1159400,-77.2365646501873,,,,,,,7.011416,0.0012266461
0.0001,200.0,0.0001,17897.457810878754,5797,1159600,-77.05782488564394,,,,,,,7.0167613,0.0022625795
0.0001,200.0,0.0001,17900.445690631866,5798,1159800,-77.34990389097385,,,,,,,7.033452,0.0012708504
0.0001,200.0,0.0001,17903.440855503082,5799,1160000,-77.34267503583023,,,,,,,7.04226,0.0021289908
0.0001,200.0,0.0001,17906.54032754898,5800,1160200,-77.09338886906149,,,,,,,7.148448,0.0024747234
,,,,5800,,,1160200,,0.2250119182524645,,0.16287593833832986,0.2250119182524645,,
0.0001,200.0,0.0001,17914.545477867126,5801,1160400,-77.21050917834351,,,,,,,7.2008905,0.0014826304
0.0001,200.0,0.0001,17917.6197245121,5802,1160600,-77.45104842416026,,,,,,,7.1650863,0.0013225102
0.0001,200.0,0.0001,17920.714205026627,5803,1160800,-77.30234071831448,,,,,,,7.2074127,0.0011427013
0.0001,200.0,0.0001,17923.81875228882,5804,1161000,-77.29340962870482,,,,,,,7.081984,0.0024693937
0.0001,200.0,0.0001,17926.9185461998,5805,1161200,-77.13485408239293,,,,,,,7.16711,0.0013180914
0.0001,200.0,0.0001,17930.00247144699,5806,1161400,-77.1858796849636,,,,,,,7.087028,0.0025359022
0.0001,200.0,0.0001,17933.092197418213,5807,1161600,-76.75255449132327,,,,,,,7.0359144,0.0014933578
