epoch,actor_lr,time_elapsed,rollout/return,critic_lr,total_rollout_steps,rollout/ep_steps
491,0.0001,570.5813109874725,-301.75439925395466,0.0001,98400,200.0,,,,,,5.5715675,7.933351
492,0.0001,571.5262351036072,-300.4839345372047,0.0001,98600,200.0,,,,,,5.5952277,7.735474
493,0.0001,572.5066962242126,-306.6506228725479,0.0001,98800,200.0,,,,,,5.5650096,7.995575
494,0.0001,573.4683811664581,-302.073754682016,0.0001,99000,200.0,,,,,,5.538358,7.826485
495,0.0001,574.4512274265289,-299.6466048720793,0.0001,99200,200.0,,,,,,5.5926104,7.8319225
496,0.0001,575.415390253067,-305.2794927998952,0.0001,99400,200.0,,,,,,5.5728455,7.817391
497,0.0001,576.3674974441528,-294.7134495426454,0.0001,99600,200.0,,,,,,5.618547,7.8351383
498,0.0001,577.3109405040741,-301.5123702184026,0.0001,99800,200.0,,,,,,5.6281343,7.7859216
499,0.0001,578.2917280197144,-301.8643945096627,0.0001,100000,200.0,,,,,,5.717512,7.7486525
500,0.0001,579.359913110733,-306.04417086602274,0.0001,100200,200.0,,,,,,5.647164,7.913939
501,0.0001,580.3382608890533,-294.55544433234985,0.0001,100400,200.0,,,,,,5.7426014,7.849525
502,0.0001,581.3745453357697,-303.45800045343344,0.0001,100600,200.0,,,,,,5.627173,8.000579
503,0.0001,582.3234755992889,-309.09725406475485,0.0001,100800,200.0,,,,,,5.6254754,8.044392
504,0.0001,583.2519886493683,-304.5160604012438,0.0001,101000,200.0,,,,,,5.6487865,7.8288026
505,0.0001,584.1906723976135,-298.7960287091074,0.0001,101200,200.0,,,,,,5.674569,8.051034
506,0.0001,585.1370921134949,-304.68181490331415,0.0001,101400,200.0,,,,,,5.6940227,8.008517
507,0.0001,586.1117477416992,-301.14602162460085,0.0001,101600,200.0,,,,,,5.658022,7.9130883
508,0.0001,587.0572233200073,-305.13442582168346,0.0001,101800,200.0,,,,,,5.6807404,7.9787874
509,0.0001,587.9918105602264,-303.08721561963114,0.0001,102000,200.0,,,,,,5.6838813,8.0049925
510,0.0001,588.9343140125275,-306.36490475631285,0.0001,102200,200.0,,,,,,5.6097674,8.017353
511,0.0001,589.8619396686554,-298.77296311128185,0.0001,102400,200.0,,,,,,5.6619444,7.7129226
512,0.0001,590.7961792945862,-302.1699486864483,0.0001,102600,200.0,,,,,,5.716986,7.961472
513,0.0001,591.7963633537292,-300.3903925468371,0.0001,102800,200.0,,,,,,5.678368,8.087003
514,0.0001,592.7345395088196,-296.4764405460193,0.0001,103000,200.0,,,,,,5.633107,8.112844
515,0.0001,593.6748461723328,-303.53059641316406,0.0001,103200,200.0,,,,,,5.634165,8.080008
516,0.0001,594.6235198974609,-304.28912261613834,0.0001,103400,200.0,,,,,,5.639246,7.777001
517,0.0001,595.5698778629303,-304.0085948112659,0.0001,103600,200.0,,,,,,5.663515,7.91476
518,0.0001,596.4958260059357,-307.3441177475568,0.0001,103800,200.0,,,,,,5.6615157,8.018002
519,0.0001,597.4373159408569,-302.3214167629611,0.0001,104000,200.0,,,,,,5.59579,8.08998
520,0.0001,598.376989364624,-304.77615963755113,0.0001,104200,200.0,,,,,,5.6543317,7.881976
521,0.0001,599.3777768611908,-303.40461466634616,0.0001,104400,200.0,,,,,,5.6273284,7.988715
522,0.0001,600.3132135868073,-297.60140300650716,0.0001,104600,200.0,,,,,,5.610343,7.921923
523,0.0001,601.2554862499237,-298.57228283878925,0.0001,104800,200.0,,,,,,5.6486526,7.833657
524,0.0001,602.1979649066925,-302.641003422922,0.0001,105000,200.0,,,,,,5.607487,7.890244
525,0.0001,603.1408650875092,-299.50525691618947,0.0001,105200,200.0,,,,,,5.570548,7.9605627
526,0.0001,604.0753679275513,-300.46316585172144,0.0001,105400,200.0,,,,,,5.6129174,7.914319
527,0.0001,605.0574479103088,-297.560083729899,0.0001,105600,200.0,,,,,,5.649223,7.823804
528,0.0001,605.9875791072845,-297.5793648278519,0.0001,105800,200.0,,,,,,5.602274,7.767373
529,0.0001,606.9375562667847,-304.42363597032596,0.0001,106000,200.0,,,,,,5.6664104,7.8358684
530,0.0001,607.8818180561066,-306.6321758761615,0.0001,106200,200.0,,,,,,5.6012006,7.8573327
531,0.0001,608.8088283538818,-308.4572306287606,0.0001,106400,200.0,,,,,,5.6424646,7.99746
532,0.0001,609.8021976947784,-296.7541433688459,0.0001,106600,200.0,,,,,,5.7218404,7.7046514
533,0.0001,610.749605178833,-297.2547267081637,0.0001,106800,200.0,,,,,,5.699914,7.844391
534,0.0001,611.6882536411285,-302.3852780297818,0.0001,107000,200.0,,,,,,5.6959968,7.8689976
535,0.0001,612.6239864826202,-302.81575854117284,0.0001,107200,200.0,,,,,,5.6401324,7.9376583
536,0.0001,613.5780963897705,-290.2582592443898,0.0001,107400,200.0,,,,,,5.6718464,8.134212
537,0.0001,614.5092718601227,-294.35871348874423,0.0001,107600,200.0,,,,,,5.6548305,8.15502
538,0.0001,615.5198724269867,-301.4131797943174,0.0001,107800,200.0,,,,,,5.6847935,7.845696
539,0.0001,616.4712355136871,-304.3914095025415,0.0001,108000,200.0,,,,,,5.652082,7.9140015
540,0.0001,617.4197037220001,-303.6322580903025,0.0001,108200,200.0,,,,,,5.605133,7.974103
541,0.0001,618.3627283573151,-300.3862222001256,0.0001,108400,200.0,,,,,,5.691438,7.8469005
542,0.0001,619.3037829399109,-294.58420660699375,0.0001,108600,200.0,,,,,,5.663322,7.8205214
543,0.0001,620.3344922065735,-298.44965372479567,0.0001,108800,200.0,,,,,,5.6284504,8.131164
544,0.0001,621.2860531806946,-298.0991087760615,0.0001,109000,200.0,,,,,,5.6387577,7.8847837
545,0.0001,622.2202112674713,-301.4909841420018,0.0001,109200,200.0,,,,,,5.6140122,7.98172
546,0.0001,623.1499547958374,-295.89640148883603,0.0001,109400,200.0,,,,,,5.6354,7.7846165
547,0.0001,624.0884459018707,-298.95741278038867,0.0001,109600,200.0,,,,,,5.6317196,7.7637386
548,0.0001,625.0317718982697,-299.2499832828286,0.0001,109800,200.0,,,,,,5.637761,7.9997377
549,0.0001,626.0409505367279,-303.0880962291408,0.0001,110000,200.0,,,,,,5.668411,7.652429
550,0.0001,626.980934381485,-299.89671965544375,0.0001,110200,200.0,,,,,,5.6643662,7.811535
551,0.0001,627.929262638092,-301.1085887805725,0.0001,110400,200.0,,,,,,5.663216,7.8830166
552,0.0001,628.8659093379974,-298.5317307945456,0.0001,110600,200.0,,,,,,5.6677914,7.8311357
553,0.0001,629.8044047355652,-302.53235210733135,0.0001,110800,200.0,,,,,,5.6945014,7.785993
554,0.0001,630.7909913063049,-300.89091043651314,0.0001,111000,200.0,,,,,,5.758653,7.759068
555,0.0001,631.7408018112183,-299.4743955366669,0.0001,111200,200.0,,,,,,5.688599,8.139058
556,0.0001,632.6786980628967,-298.2922296653613,0.0001,111400,200.0,,,,,,5.746083,7.8133974
557,0.0001,633.6140468120575,-300.6721162504599,0.0001,111600,200.0,,,,,,5.743941,7.8365498
558,0.0001,634.5524690151215,-308.10531155826607,0.0001,111800,200.0,,,,,,5.7594714,7.9276886
559,0.0001,635.497795343399,-290.1388486021519,0.0001,112000,200.0,,,,,,5.7413154,8.01336
560,0.0001,636.5201001167297,-302.310202979931,0.0001,112200,200.0,,,,,,5.727929,8.005355
561,0.0001,637.462812423706,-298.6131285222309,0.0001,112400,200.0,,,,,,5.7129602,7.9654903
562,0.0001,638.3889000415802,-307.9549890961182,0.0001,112600,200.0,,,,,,5.7620277,7.904889
563,0.0001,639.3321855068207,-303.4736502165029,0.0001,112800,200.0,,,,,,5.6615157,7.930588
564,0.0001,640.2842030525208,-300.069229093885,0.0001,113000,200.0,,,,,,5.6566257,7.8747296
565,0.0001,641.2264053821564,-302.2397332530106,0.0001,113200,200.0,,,,,,5.7107086,7.9359713
566,0.0001,642.1608467102051,-295.68785660766434,0.0001,113400,200.0,,,,,,5.693842,7.9047704
567,0.0001,643.1492366790771,-295.3402926067574,0.0001,113600,200.0,,,,,,5.704826,7.9509544
568,0.0001,644.09264087677,-298.37076533754566,0.0001,113800,200.0,,,,,,5.682729,7.737516
569,0.0001,645.0411787033081,-301.9139469056901,0.0001,114000,200.0,,,,,,5.712969,7.762663
570,0.0001,645.9899768829346,-301.6375900028823,0.0001,114200,200.0,,,,,,5.68149,7.792456
571,0.0001,646.9429199695587,-304.4223842687529,0.0001,114400,200.0,,,,,,5.768958,7.850085
572,0.0001,647.9197323322296,-298.58811375061896,0.0001,114600,200.0,,,,,,5.757466,7.7379107
573,0.0001,648.8911526203156,-293.8880226278453,0.0001,114800,200.0,,,,,,5.819728,7.8697767
574,0.0001,649.8309409618378,-299.22905467251354,0.0001,115000,200.0,,,,,,5.7917695,7.839017
575,0.0001,650.7752919197083,-308.6919227475126,0.0001,115200,200.0,,,,,,5.7331176,7.9523983
576,0.0001,651.7173807621002,-299.5349151691936,0.0001,115400,200.0,,,,,,5.7772565,8.056552
577,0.0001,652.647824048996,-300.72115622865994,0.0001,115600,200.0,,,,,,5.798126,7.8923855
578,0.0001,653.6397190093994,-300.93845015814264,0.0001,115800,200.0,,,,,,5.7544904,7.907457
579,0.0001,654.6399283409119,-305.55270216749204,0.0001,116000,200.0,,,,,,5.7215834,7.944201
580,0.0001,655.7719354629517,-300.89389808326473,0.0001,116200,200.0,,,,,,5.765719,8.096525
581,0.0001,656.8041450977325,-301.1032146539124,0.0001,116400,200.0,,,,,,5.769513,7.854322
582,0.0001,657.8523435592651,-298.3925481538556,0.0001,116600,200.0,,,,,,5.7976394,7.8744183
583,0.0001,658.8147993087769,-302.94686976788495,0.0001,116800,200.0,,,,,,5.7767963,7.95295
584,0.0001,659.7861764431,-295.2379706535791,0.0001,117000,200.0,,,,,,5.748101,8.083378
585,0.0001,660.7596073150635,-297.64172259285147,0.0001,117200,200.0,,,,,,5.736535,7.82635
586,0.0001,661.7429475784302,-297.51232612537575,0.0001,117400,200.0,,,,,,5.792749,7.886485
587,0.0001,662.7333011627197,-302.18900231753656,0.0001,117600,200.0,,,,,,5.792683,7.8930464
588,0.0001,663.737649679184,-305.3684086007462,0.0001,117800,200.0,,,,,,5.7075243,8.031338
589,0.0001,664.7140085697174,-297.70745265358386,0.0001,118000,200.0,,,,,,5.7244854,8.140713
590,0.0001,665.694388628006,-302.64581103123686,0.0001,118200,200.0,,,,,,5.788452,7.862006
591,0.0001,666.6788022518158,-291.82113868045786,0.0001,118400,200.0,,,,,,5.7712293,7.840313
592,0.0001,667.6371970176697,-295.3975128608133,0.0001,118600,200.0,,,,,,5.766203,7.9578066
593,0.0001,668.5966334342957,-308.79773576367904,0.0001,118800,200.0,,,,,,5.759269,7.8668165
594,0.0001,669.5880162715912,-298.1131681261002,0.0001,119000,200.0,,,,,,5.699286,7.932142
595,0.0001,670.5982847213745,-306.0329328996564,0.0001,119200,200.0,,,,,,5.810748,7.644762
596,0.0001,671.5806593894958,-297.6092323243579,0.0001,119400,200.0,,,,,,5.7802696,7.7516813
597,0.0001,672.5790238380432,-300.34533571776393,0.0001,119600,200.0,,,,,,5.732279,7.9873085
598,0.0001,673.5310523509979,-306.4332310824671,0.0001,119800,200.0,,,,,,5.764075,7.7354445
599,0.0001,674.5316956043243,-292.03527479099347,0.0001,120000,200.0,,,,,,5.785121,7.9235377
600,0.0001,675.4710338115692,-303.89069477819714,0.0001,120200,200.0,,,,,,5.7508173,7.804942
600,,,,,,,,,0.7972985672484846,0.8970893308900261,120200,,
601,0.0001,683.006166934967,-303.02885977509925,0.0001,120400,200.0,,,,,,5.681747,7.99192
602,0.0001,684.0439231395721,-302.89044615704455,0.0001,120600,200.0,,,,,,5.809927,7.8441896
603,0.0001,684.9905350208282,-300.1676450775081,0.0001,120800,200.0,,,,,,5.738721,7.7281165
604,0.0001,685.90283203125,-298.0889537380009,0.0001,121000,200.0,,,,,,5.759414,7.89813
605,0.0001,686.8209931850433,-299.27088636994426,0.0001,121200,200.0,,,,,,5.7228484,7.8416233
606,0.0001,687.7697415351868,-302.8377182235601,0.0001,121400,200.0,,,,,,5.695714,7.852746
607,0.0001,688.6945517063141,-294.95026780299696,0.0001,121600,200.0,,,,,,5.7853975,7.794168
608,0.0001,689.6204752922058,-302.57447137582477,0.0001,121800,200.0,,,,,,5.7862034,7.8572326
609,0.0001,690.55619764328,-303.7826480956295,0.0001,122000,200.0,,,,,,5.8459935,7.8601875
610,0.0001,691.487708568573,-295.3822934151163,0.0001,122200,200.0,,,,,,5.783329,7.77598
611,0.0001,692.4204041957855,-297.7910915921649,0.0001,122400,200.0,,,,,,5.859221,7.853478
612,0.0001,693.362890958786,-300.47354741264616,0.0001,122600,200.0,,,,,,5.8921537,7.7878137
613,0.0001,694.2984974384308,-299.5696197181856,0.0001,122800,200.0,,,,,,5.8210497,7.9201765
614,0.0001,695.2339971065521,-300.4009857576389,0.0001,123000,200.0,,,,,,5.79149,8.025575
615,0.0001,696.2199714183807,-305.7498671417919,0.0001,123200,200.0,,,,,,5.8209877,7.885062
616,0.0001,697.1892063617706,-301.91077086440737,0.0001,123400,200.0,,,,,,5.812446,7.891927
617,0.0001,698.1274111270905,-301.91145537475467,0.0001,123600,200.0,,,,,,5.805948,7.920061
618,0.0001,699.0602896213531,-304.5601397096688,0.0001,123800,200.0,,,,,,5.78118,7.9012957
619,0.0001,700.0015470981598,-304.88849961446084,0.0001,124000,200.0,,,,,,5.9124227,7.829408
620,0.0001,700.957955121994,-301.06840486319,0.0001,124200,200.0,,,,,,5.9092064,7.9598055
621,0.0001,701.9419989585876,-306.7045083981361,0.0001,124400,200.0,,,,,,5.850032,7.8375206
622,0.0001,702.8795437812805,-305.84207563139034,0.0001,124600,200.0,,,,,,5.764711,8.078677
623,0.0001,703.8169445991516,-301.71411510268416,0.0001,124800,200.0,,,,,,5.8744593,7.9574056
624,0.0001,704.7495551109314,-300.44718639875356,0.0001,125000,200.0,,,,,,5.840813,7.8873754
625,0.0001,705.6867620944977,-300.16611260239284,0.0001,125200,200.0,,,,,,5.9215064,7.867159
626,0.0001,706.6308851242065,-305.4549567838807,0.0001,125400,200.0,,,,,,5.827888,7.856433
627,0.0001,707.5618994235992,-306.0972340852224,0.0001,125600,200.0,,,,,,5.8533587,7.841109
628,0.0001,708.5582056045532,-306.46376394937533,0.0001,125800,200.0,,,,,,5.932294,7.9186683
629,0.0001,709.5033891201019,-303.77998694050206,0.0001,126000,200.0,,,,,,5.830714,7.954845
630,0.0001,710.4383668899536,-291.53325299526574,0.0001,126200,200.0,,,,,,5.9054875,7.977011
631,0.0001,711.3685154914856,-300.13999861274203,0.0001,126400,200.0,,,,,,5.858121,7.970738
632,0.0001,712.2999866008759,-304.79517827759344,0.0001,126600,200.0,,,,,,5.9228425,7.926679
633,0.0001,713.2504243850708,-301.76398340651133,0.0001,126800,200.0,,,,,,5.835593,7.940358
634,0.0001,714.202798128128,-305.2297856576061,0.0001,127000,200.0,,,,,,5.832987,7.705389
635,0.0001,715.1489610671997,-306.3752046991773,0.0001,127200,200.0,,,,,,5.870277,7.755993
636,0.0001,716.0919380187988,-307.75108371080637,0.0001,127400,200.0,,,,,,5.8500066,7.8261538
637,0.0001,717.0315375328064,-301.77554187698,0.0001,127600,200.0,,,,,,5.913845,7.797989
638,0.0001,717.9700300693512,-302.0217116585654,0.0001,127800,200.0,,,,,,5.86545,7.705882
639,0.0001,718.9223611354828,-302.7222397441289,0.0001,128000,200.0,,,,,,5.938668,7.79691
640,0.0001,719.8746218681335,-298.98151808034214,0.0001,128200,200.0,,,,,,5.8574367,7.937134
641,0.0001,720.8537225723267,-301.359036798251,0.0001,128400,200.0,,,,,,5.876783,7.795503
642,0.0001,721.8005340099335,-298.32721104979544,0.0001,128600,200.0,,,,,,5.913649,7.8785954
643,0.0001,722.7328932285309,-303.89627651460756,0.0001,128800,200.0,,,,,,5.8780165,7.891529
644,0.0001,723.6813175678253,-304.77668003065673,0.0001,129000,200.0,,,,,,5.9607306,7.947072
645,0.0001,724.6091384887695,-303.19876118653747,0.0001,129200,200.0,,,,,,5.8203692,8.002462
646,0.0001,725.5794088840485,-297.9688782737375,0.0001,129400,200.0,,,,,,5.89321,7.914174
647,0.0001,726.5505263805389,-301.16180532132705,0.0001,129600,200.0,,,,,,5.856073,7.8421626
648,0.0001,727.4875061511993,-300.2698119534432,0.0001,129800,200.0,,,,,,5.9538,7.7707253
649,0.0001,728.4170441627502,-303.8017027428804,0.0001,130000,200.0,,,,,,5.9899096,7.6990814
650,0.0001,729.3635840415955,-302.6606598429737,0.0001,130200,200.0,,,,,,5.9711237,7.8983617
651,0.0001,730.3053014278412,-304.9662029179077,0.0001,130400,200.0,,,,,,5.8306556,7.9309278
652,0.0001,731.2611398696899,-306.80745850891316,0.0001,130600,200.0,,,,,,5.9050426,7.983902
653,0.0001,732.2130229473114,-303.5129284358876,0.0001,130800,200.0,,,,,,5.937465,7.8387275
654,0.0001,733.2093613147736,-308.29518861181134,0.0001,131000,200.0,,,,,,5.974623,7.7215853
655,0.0001,734.1399714946747,-301.4796332773509,0.0001,131200,200.0,,,,,,5.9955845,7.8773437
656,0.0001,735.0809071063995,-306.437562700735,0.0001,131400,200.0,,,,,,5.9882393,7.9334583
657,0.0001,736.0202896595001,-304.4148349695812,0.0001,131600,200.0,,,,,,5.90591,8.1327
658,0.0001,736.9601476192474,-300.6313814881928,0.0001,131800,200.0,,,,,,5.9868526,7.870983
659,0.0001,737.939662694931,-298.7741537093014,0.0001,132000,200.0,,,,,,6.045231,7.7493215
660,0.0001,738.9156153202057,-304.747245550323,0.0001,132200,200.0,,,,,,6.0015397,7.826047
661,0.0001,739.8594269752502,-300.142245567874,0.0001,132400,200.0,,,,,,6.004669,8.040386
662,0.0001,740.8043677806854,-305.66535943410537,0.0001,132600,200.0,,,,,,5.956439,7.9290648
663,0.0001,741.7501685619354,-303.73408639177546,0.0001,132800,200.0,,,,,,5.9384594,8.102227
664,0.0001,742.6907913684845,-303.8480107412005,0.0001,133000,200.0,,,,,,5.947372,7.797078
665,0.0001,743.6873099803925,-306.5718194441034,0.0001,133200,200.0,,,,,,5.8579893,7.8624544
666,0.0001,744.6378972530365,-304.3017314881562,0.0001,133400,200.0,,,,,,5.9772477,7.8279905
667,0.0001,745.5785694122314,-307.8483699287593,0.0001,133600,200.0,,,,,,5.945035,7.8801594
668,0.0001,746.5210404396057,-303.525540601782,0.0001,133800,200.0,,,,,,5.951423,7.7476597
669,0.0001,747.4686708450317,-309.54458355029317,0.0001,134000,200.0,,,,,,5.923189,7.912652
670,0.0001,748.3926451206207,-304.6508501109322,0.0001,134200,200.0,,,,,,5.9525285,7.948295
671,0.0001,749.4348254203796,-306.8575293700303,0.0001,134400,200.0,,,,,,5.95632,7.818246
672,0.0001,750.4296226501465,-307.44946826723,0.0001,134600,200.0,,,,,,5.9590187,7.7770104
673,0.0001,751.3762381076813,-299.883725258558,0.0001,134800,200.0,,,,,,5.9972725,7.9225597
674,0.0001,752.3147978782654,-304.32341377308245,0.0001,135000,200.0,,,,,,6.021214,7.763773
675,0.0001,753.2528672218323,-303.68122715819226,0.0001,135200,200.0,,,,,,5.9718795,7.794364
676,0.0001,754.213917016983,-294.184970560396,0.0001,135400,200.0,,,,,,6.01689,7.7416053
677,0.0001,755.1936113834381,-302.73538704709995,0.0001,135600,200.0,,,,,,5.987984,7.996952
678,0.0001,756.1304614543915,-304.09481767878606,0.0001,135800,200.0,,,,,,5.9234285,7.947504
679,0.0001,757.0517475605011,-303.713853912492,0.0001,136000,200.0,,,,,,6.0073237,7.777714
680,0.0001,757.9799177646637,-308.4708519246689,0.0001,136200,200.0,,,,,,6.059541,7.7128344
681,0.0001,758.9297037124634,-304.06217314897333,0.0001,136400,200.0,,,,,,5.995304,7.8787446
682,0.0001,759.917067527771,-300.760914230418,0.0001,136600,200.0,,,,,,5.98649,7.9048047
683,0.0001,760.8671200275421,-295.3767995948573,0.0001,136800,200.0,,,,,,5.9894686,7.733863
684,0.0001,761.810732126236,-302.4838154116229,0.0001,137000,200.0,,,,,,5.957853,7.9215913
685,0.0001,762.7515361309052,-304.99039425912827,0.0001,137200,200.0,,,,,,5.9618907,7.792799
686,0.0001,763.6880333423615,-301.1745592464966,0.0001,137400,200.0,,,,,,6.063472,7.854011
687,0.0001,764.632575750351,-296.98364827085555,0.0001,137600,200.0,,,,,,6.008968,7.8588386
688,0.0001,765.6153888702393,-298.6938553905192,0.0001,137800,200.0,,,,,,6.0865507,7.7093196
689,0.0001,766.5668466091156,-299.12940555359273,0.0001,138000,200.0,,,,,,5.9722176,7.9341125
690,0.0001,767.4914577007294,-303.57962143203287,0.0001,138200,200.0,,,,,,6.0526123,8.137033
691,0.0001,768.4282562732697,-303.2420477797148,0.0001,138400,200.0,,,,,,6.055452,8.027448
692,0.0001,769.3752977848053,-299.3288770488637,0.0001,138600,200.0,,,,,,6.1449676,7.956495
693,0.0001,770.3134353160858,-302.6817215335114,0.0001,138800,200.0,,,,,,6.002803,7.893191
694,0.0001,771.3106942176819,-295.78259510047343,0.0001,139000,200.0,,,,,,6.09372,7.7645826
695,0.0001,772.2649490833282,-301.0322971117412,0.0001,139200,200.0,,,,,,6.0945396,8.231171
696,0.0001,773.2034068107605,-305.19517519544314,0.0001,139400,200.0,,,,,,6.073467,7.8662806
697,0.0001,774.1510646343231,-303.09529473081403,0.0001,139600,200.0,,,,,,6.09086,7.7545905
698,0.0001,775.090343952179,-311.46980597763667,0.0001,139800,200.0,,,,,,6.085552,7.9304767
699,0.0001,776.0798852443695,-302.5652004386623,0.0001,140000,200.0,,,,,,6.0943937,7.90494
700,0.0001,777.0255162715912,-301.83773678511284,0.0001,140200,200.0,,,,,,6.127531,7.9230537
701,0.0001,777.9681978225708,-303.475203738403,0.0001,140400,200.0,,,,,,6.0782275,8.164102
702,0.0001,778.9108548164368,-303.64005483436796,0.0001,140600,200.0,,,,,,6.0895076,7.852489
703,0.0001,779.8473954200745,-303.03026807574656,0.0001,140800,200.0,,,,,,6.116001,7.8066936
704,0.0001,780.775458574295,-304.2859860224337,0.0001,141000,200.0,,,,,,6.10088,7.9426394
705,0.0001,781.7868299484253,-301.50185330454497,0.0001,141200,200.0,,,,,,6.0968256,7.9932127
706,0.0001,782.7115092277527,-294.3480376634849,0.0001,141400,200.0,,,,,,6.0811133,8.076599
707,0.0001,783.659740447998,-309.8520193150768,0.0001,141600,200.0,,,,,,6.1292815,7.7821608
708,0.0001,784.6046824455261,-309.8556531814655,0.0001,141800,200.0,,,,,,6.063357,7.968563
709,0.0001,785.5490679740906,-292.69265361653294,0.0001,142000,200.0,,,,,,6.077799,7.7876854
710,0.0001,786.489198923111,-306.44423229125505,0.0001,142200,200.0,,,,,,6.0369916,8.039926
711,0.0001,787.4316589832306,-305.28440536657894,0.0001,142400,200.0,,,,,,6.247206,7.83754
712,0.0001,788.379209280014,-306.9415145578722,0.0001,142600,200.0,,,,,,6.1180863,8.05726
713,0.0001,789.3188514709473,-302.4626911537621,0.0001,142800,200.0,,,,,,6.153449,7.8869734
714,0.0001,790.2554426193237,-305.9493273704776,0.0001,143000,200.0,,,,,,6.1394806,7.9484997
715,0.0001,791.2046675682068,-303.4686875921537,0.0001,143200,200.0,,,,,,6.0996428,7.937312
716,0.0001,792.1414937973022,-303.7686641475215,0.0001,143400,200.0,,,,,,6.1143956,7.9999404
717,0.0001,793.1298496723175,-302.23459630539696,0.0001,143600,200.0,,,,,,6.144714,7.8972764
718,0.0001,794.0740201473236,-302.201821344831,0.0001,143800,200.0,,,,,,6.1899214,7.913061
719,0.0001,795.0161159038544,-293.3016221110796,0.0001,144000,200.0,,,,,,6.085085,7.8370204
720,0.0001,795.9662809371948,-303.45288735876886,0.0001,144200,200.0,,,,,,6.1787944,7.9021173
721,0.0001,796.8956668376923,-306.28986843106776,0.0001,144400,200.0,,,,,,6.1188445,8.027056
722,0.0001,797.8763840198517,-300.67033228335765,0.0001,144600,200.0,,,,,,6.0431566,7.858375
723,0.0001,798.8804914951324,-282.6856315870472,0.0001,144800,200.0,,,,,,6.1582503,7.9111814
724,0.0001,799.8071126937866,-302.5369926214565,0.0001,145000,200.0,,,,,,6.1417017,8.042198
725,0.0001,800.7320261001587,-306.32863661239435,0.0001,145200,200.0,,,,,,6.191531,7.9152265
726,0.0001,801.6731176376343,-299.82546379364885,0.0001,145400,200.0,,,,,,6.2025867,7.9929175
727,0.0001,802.6223011016846,-295.20095924959793,0.0001,145600,200.0,,,,,,6.2406874,7.979427
728,0.0001,803.6150434017181,-304.60006680730237,0.0001,145800,200.0,,,,,,6.1637816,7.9175463
729,0.0001,804.5513343811035,-306.5757981235066,0.0001,146000,200.0,,,,,,6.2200027,8.106118
730,0.0001,805.4802443981171,-301.7918814771099,0.0001,146200,200.0,,,,,,6.19602,7.978058
731,0.0001,806.4283158779144,-300.6292216918235,0.0001,146400,200.0,,,,,,6.198458,7.929537
732,0.0001,807.3624815940857,-299.39750254509187,0.0001,146600,200.0,,,,,,6.178703,8.102509
733,0.0001,808.7392566204071,-299.4463232851194,0.0001,146800,200.0,,,,,,6.223057,7.8441358
734,0.0001,809.7332398891449,-300.5521234495677,0.0001,147000,200.0,,,,,,6.167569,7.822122
735,0.0001,810.6606407165527,-297.0354199847593,0.0001,147200,200.0,,,,,,6.1842036,7.841538
736,0.0001,811.5877411365509,-298.7709827562501,0.0001,147400,200.0,,,,,,6.2360907,7.8073897
737,0.0001,812.5272319316864,-301.44458118746303,0.0001,147600,200.0,,,,,,6.210681,7.944347
738,0.0001,813.4744079113007,-305.10388238580873,0.0001,147800,200.0,,,,,,6.172951,7.94747
739,0.0001,814.4651808738708,-298.9996850194598,0.0001,148000,200.0,,,,,,6.291412,7.9254417
740,0.0001,815.4117302894592,-304.23499654707695,0.0001,148200,200.0,,,,,,6.2244353,8.0125265
741,0.0001,816.3591697216034,-299.3398786140427,0.0001,148400,200.0,,,,,,6.20817,7.8230205
742,0.0001,817.2978057861328,-304.1658841388458,0.0001,148600,200.0,,,,,,6.250502,7.8465204
743,0.0001,818.234450340271,-309.5037695616865,0.0001,148800,200.0,,,,,,6.284343,7.716891
744,0.0001,819.1739363670349,-297.04535872503027,0.0001,149000,200.0,,,,,,6.248512,7.9467163
745,0.0001,820.1880178451538,-297.63494084437446,0.0001,149200,200.0,,,,,,6.174619,8.010661
746,0.0001,821.1187582015991,-297.9749332758995,0.0001,149400,200.0,,,,,,6.2025437,7.842069
747,0.0001,822.0619497299194,-308.8498652780393,0.0001,149600,200.0,,,,,,6.1911993,7.8805213
748,0.0001,823.0677700042725,-303.5651278070924,0.0001,149800,200.0,,,,,,6.1871214,7.776888
749,0.0001,824.0514397621155,-302.95467588524235,0.0001,150000,200.0,,,,,,6.173776,7.991863
750,0.0001,825.0361711978912,-305.8868256355611,0.0001,150200,200.0,,,,,,6.2304487,7.9185333
751,0.0001,826.0346455574036,-304.3424560697189,0.0001,150400,200.0,,,,,,6.2026033,7.792844
752,0.0001,827.0499293804169,-301.7428862038692,0.0001,150600,200.0,,,,,,6.2168508,8.063642
753,0.0001,828.1330051422119,-307.40296539196373,0.0001,150800,200.0,,,,,,6.220015,7.8852477
754,0.0001,829.2939355373383,-303.43968468324056,0.0001,151000,200.0,,,,,,6.263537,7.8897595
755,0.0001,830.3311631679535,-302.7259331975085,0.0001,151200,200.0,,,,,,6.2520638,7.794748
756,0.0001,831.3236486911774,-303.01246476661174,0.0001,151400,200.0,,,,,,6.220957,8.004383
757,0.0001,832.2661521434784,-300.32247829241857,0.0001,151600,200.0,,,,,,6.316763,7.838917
758,0.0001,833.2117202281952,-310.5077993566939,0.0001,151800,200.0,,,,,,6.273199,8.091538
759,0.0001,834.1573352813721,-304.0171515544664,0.0001,152000,200.0,,,,,,6.2364264,8.026922
