actor_lr,critic_lr,rollout/return,epoch,time_elapsed,rollout/ep_steps,total_rollout_steps
0.0001,0.0001,146.0,3970,11930.814521551132,200.0,794200,,,,,,,14.7321205,-34.29191
0.0001,0.0001,166.0,3971,11933.71478152275,200.0,794400,,,,,,,20.794872,-35.458817
0.0001,0.0001,152.0,3972,11936.605041265488,200.0,794600,,,,,,,15.177888,-35.505814
0.0001,0.0001,-713.0,3973,11939.509188175201,200.0,794800,,,,,,,13.767313,-35.15453
0.0001,0.0001,-641.0,3974,11942.389610290527,200.0,795000,,,,,,,14.228822,-34.90868
0.0001,0.0001,-875.0,3975,11945.292081594467,200.0,795200,,,,,,,14.4062,-35.446117
0.0001,0.0001,-839.0,3976,11948.196574926376,200.0,795400,,,,,,,13.340704,-34.725407
0.0001,0.0001,-839.0,3977,11951.105568647385,200.0,795600,,,,,,,13.380428,-35.050766
0.0001,0.0001,-404.0,3978,11953.984013557434,200.0,795800,,,,,,,16.139263,-36.484394
0.0001,0.0001,-641.0,3979,11956.851213216782,200.0,796000,,,,,,,11.911732,-35.704777
0.0001,0.0001,-821.0,3980,11959.675494909286,200.0,796200,,,,,,,13.102228,-36.152527
0.0001,0.0001,-374.0,3981,11962.588374137878,200.0,796400,,,,,,,12.775394,-36.09782
0.0001,0.0001,-830.0,3982,11965.514843940735,200.0,796600,,,,,,,14.9244375,-36.188126
0.0001,0.0001,150.0,3983,11968.417196273804,200.0,796800,,,,,,,13.274323,-34.835228
0.0001,0.0001,-749.0,3984,11971.365614652634,200.0,797000,,,,,,,13.556439,-36.632496
0.0001,0.0001,-893.0,3985,11974.288858413696,200.0,797200,,,,,,,11.678889,-35.89575
0.0001,0.0001,-821.0,3986,11977.191381454468,200.0,797400,,,,,,,11.179348,-36.386143
0.0001,0.0001,-893.0,3987,11980.094892024994,200.0,797600,,,,,,,14.386976,-36.10215
0.0001,0.0001,-839.0,3988,11983.022910833359,200.0,797800,,,,,,,9.719339,-35.603268
0.0001,0.0001,146.0,3989,11985.937881946564,200.0,798000,,,,,,,13.502237,-36.265797
0.0001,0.0001,154.0,3990,11988.824416160583,200.0,798200,,,,,,,14.896156,-35.442253
0.0001,0.0001,164.0,3991,11991.749894618988,200.0,798400,,,,,,,13.218947,-36.509094
0.0001,0.0001,162.0,3992,11994.673585891724,200.0,798600,,,,,,,14.182655,-35.697426
0.0001,0.0001,154.0,3993,11997.619712114334,200.0,798800,,,,,,,11.255991,-35.4783
0.0001,0.0001,172.0,3994,12000.507917165756,200.0,799000,,,,,,,11.803028,-36.25815
0.0001,0.0001,160.0,3995,12003.43246626854,200.0,799200,,,,,,,11.612941,-35.95149
0.0001,0.0001,168.0,3996,12006.325829029083,200.0,799400,,,,,,,8.7340145,-35.474026
0.0001,0.0001,144.0,3997,12009.280619859695,200.0,799600,,,,,,,12.146197,-35.279293
0.0001,0.0001,158.0,3998,12012.235182285309,200.0,799800,,,,,,,10.192226,-35.10133
0.0001,0.0001,148.0,3999,12015.106837034225,200.0,800000,,,,,,,11.333014,-36.026512
0.0001,0.0001,156.0,4000,12018.033257484436,200.0,800200,,,,,,,10.281546,-35.435555
,,,4000,,,,0.07407851309453654,,800200,,0.22501003534443567,0.22501003534443567,,
0.0001,0.0001,154.0,4001,12025.60904288292,200.0,800400,,,,,,,11.725805,-36.20981
0.0001,0.0001,144.0,4002,12028.480449438095,200.0,800600,,,,,,,9.636216,-36.324127
0.0001,0.0001,140.0,4003,12031.415830135345,200.0,800800,,,,,,,14.070093,-35.562057
0.0001,0.0001,156.0,4004,12034.352479219437,200.0,801000,,,,,,,10.0765295,-34.84264
0.0001,0.0001,18.0,4005,12037.280155658722,200.0,801200,,,,,,,11.277727,-36.28533
0.0001,0.0001,156.0,4006,12040.211177825928,200.0,801400,,,,,,,11.249816,-35.754196
0.0001,0.0001,114.0,4007,12043.178863048553,200.0,801600,,,,,,,10.200681,-36.583313
0.0001,0.0001,4.0,4008,12046.10595870018,200.0,801800,,,,,,,12.037832,-34.958885
0.0001,0.0001,74.0,4009,12049.023419857025,200.0,802000,,,,,,,11.918521,-35.485012
0.0001,0.0001,22.0,4010,12051.9494638443,200.0,802200,,,,,,,11.585432,-35.51358
0.0001,0.0001,-26.0,4011,12054.853862285614,200.0,802400,,,,,,,12.182115,-35.436405
0.0001,0.0001,154.0,4012,12057.778413057327,200.0,802600,,,,,,,11.248022,-35.514027
0.0001,0.0001,156.0,4013,12060.688661336899,200.0,802800,,,,,,,10.588612,-36.432755
0.0001,0.0001,158.0,4014,12063.605510473251,200.0,803000,,,,,,,9.284915,-35.690563
0.0001,0.0001,162.0,4015,12066.510098457336,200.0,803200,,,,,,,11.979109,-36.346855
0.0001,0.0001,158.0,4016,12069.440774917603,200.0,803400,,,,,,,11.717823,-35.908344
0.0001,0.0001,14.0,4017,12072.383665800095,200.0,803600,,,,,,,9.412719,-36.387383
0.0001,0.0001,166.0,4018,12075.273647069931,200.0,803800,,,,,,,11.759346,-36.051342
0.0001,0.0001,166.0,4019,12078.194606542587,200.0,804000,,,,,,,12.387733,-35.359516
0.0001,0.0001,158.0,4020,12081.096699476242,200.0,804200,,,,,,,8.859799,-35.045795
0.0001,0.0001,138.0,4021,12084.001050949097,200.0,804400,,,,,,,11.0011215,-33.886696
0.0001,0.0001,104.0,4022,12086.90174627304,200.0,804600,,,,,,,13.517203,-35.183647
0.0001,0.0001,142.0,4023,12089.767042398453,200.0,804800,,,,,,,8.9846525,-35.119858
0.0001,0.0001,160.0,4024,12092.701534986496,200.0,805000,,,,,,,13.979145,-35.047306
0.0001,0.0001,154.0,4025,12095.592193365097,200.0,805200,,,,,,,12.215758,-34.56428
0.0001,0.0001,158.0,4026,12098.496507644653,200.0,805400,,,,,,,10.298973,-35.201523
0.0001,0.0001,156.0,4027,12101.405310153961,200.0,805600,,,,,,,17.048195,-34.51924
0.0001,0.0001,128.0,4028,12104.305519580841,200.0,805800,,,,,,,12.171601,-35.399662
0.0001,0.0001,150.0,4029,12107.251705884933,200.0,806000,,,,,,,9.796728,-34.28307
0.0001,0.0001,152.0,4030,12110.155820131302,200.0,806200,,,,,,,14.456241,-36.336536
0.0001,0.0001,98.0,4031,12113.06798505783,200.0,806400,,,,,,,11.029176,-34.82528
0.0001,0.0001,78.0,4032,12115.968724489212,200.0,806600,,,,,,,15.280544,-35.745888
0.0001,0.0001,136.0,4033,12118.835935592651,200.0,806800,,,,,,,11.905735,-35.556934
0.0001,0.0001,146.0,4034,12121.745691299438,200.0,807000,,,,,,,9.732787,-35.169823
0.0001,0.0001,166.0,4035,12124.649815559387,200.0,807200,,,,,,,9.13915,-35.041447
0.0001,0.0001,156.0,4036,12127.539915084839,200.0,807400,,,,,,,10.521724,-35.138172
0.0001,0.0001,132.0,4037,12130.437246322632,200.0,807600,,,,,,,37.158634,-34.187008
0.0001,0.0001,158.0,4038,12133.343827009201,200.0,807800,,,,,,,11.821317,-34.738396
0.0001,0.0001,158.0,4039,12136.2898812294,200.0,808000,,,,,,,10.929303,-35.176846
0.0001,0.0001,30.0,4040,12139.20710682869,200.0,808200,,,,,,,14.462619,-35.397247
0.0001,0.0001,158.0,4041,12142.144119262695,200.0,808400,,,,,,,12.152849,-35.146645
0.0001,0.0001,158.0,4042,12145.077592372894,200.0,808600,,,,,,,11.727184,-34.46899
0.0001,0.0001,164.0,4043,12147.915133237839,200.0,808800,,,,,,,12.281307,-34.751442
0.0001,0.0001,152.0,4044,12150.852856397629,200.0,809000,,,,,,,11.387704,-35.262527
0.0001,0.0001,156.0,4045,12153.708258152008,200.0,809200,,,,,,,11.764418,-34.577953
0.0001,0.0001,170.0,4046,12156.559086322784,200.0,809400,,,,,,,12.1578865,-34.579514
0.0001,0.0001,168.0,4047,12159.473919391632,200.0,809600,,,,,,,11.543534,-34.41582
0.0001,0.0001,150.0,4048,12162.38960647583,200.0,809800,,,,,,,10.725936,-34.732883
0.0001,0.0001,162.0,4049,12165.291527032852,200.0,810000,,,,,,,11.500797,-34.711254
0.0001,0.0001,-50.0,4050,12168.221243143082,200.0,810200,,,,,,,10.646057,-34.20808
0.0001,0.0001,158.0,4051,12171.159684181213,200.0,810400,,,,,,,12.52931,-34.318645
0.0001,0.0001,156.0,4052,12174.08355975151,200.0,810600,,,,,,,13.753701,-33.666943
0.0001,0.0001,98.0,4053,12177.016278266907,200.0,810800,,,,,,,11.342541,-34.292492
0.0001,0.0001,166.0,4054,12179.925904512405,200.0,811000,,,,,,,15.692214,-34.744434
0.0001,0.0001,150.0,4055,12182.70882320404,200.0,811200,,,,,,,13.887306,-33.21514
0.0001,0.0001,166.0,4056,12185.568385839462,200.0,811400,,,,,,,13.045091,-33.396587
0.0001,0.0001,150.0,4057,12188.470566272736,200.0,811600,,,,,,,9.707793,-33.426266
0.0001,0.0001,158.0,4058,12191.088921308517,200.0,811800,,,,,,,13.230482,-32.88347
0.0001,0.0001,158.0,4059,12193.713679075241,200.0,812000,,,,,,,12.3757515,-33.184544
0.0001,0.0001,164.0,4060,12196.33396577835,200.0,812200,,,,,,,18.87,-33.713287
0.0001,0.0001,154.0,4061,12198.950242519379,200.0,812400,,,,,,,11.116468,-33.002335
0.0001,0.0001,166.0,4062,12201.566735506058,200.0,812600,,,,,,,12.239951,-32.23346
0.0001,0.0001,-50.0,4063,12204.174459218979,200.0,812800,,,,,,,10.99972,-32.830544
0.0001,0.0001,156.0,4064,12207.06310081482,200.0,813000,,,,,,,12.693275,-32.162567
0.0001,0.0001,160.0,4065,12209.9853079319,200.0,813200,,,,,,,11.137136,-31.34314
0.0001,0.0001,158.0,4066,12212.819210767746,200.0,813400,,,,,,,9.798213,-31.977654
0.0001,0.0001,144.0,4067,12215.71598982811,200.0,813600,,,,,,,9.433595,-32.042706
0.0001,0.0001,158.0,4068,12218.602029800415,200.0,813800,,,,,,,12.085576,-31.49897
0.0001,0.0001,166.0,4069,12221.486247062683,200.0,814000,,,,,,,10.471584,-33.24444
0.0001,0.0001,150.0,4070,12224.373553991318,200.0,814200,,,,,,,47.944878,-32.737827
0.0001,0.0001,94.0,4071,12227.214446306229,200.0,814400,,,,,,,15.110905,-33.562263
0.0001,0.0001,158.0,4072,12230.145020961761,200.0,814600,,,,,,,13.315912,-32.581387
0.0001,0.0001,162.0,4073,12232.966321706772,200.0,814800,,,,,,,14.467907,-30.909382
0.0001,0.0001,168.0,4074,12235.820596933365,200.0,815000,,,,,,,10.787108,-31.637249
0.0001,0.0001,152.0,4075,12238.665036439896,200.0,815200,,,,,,,11.736285,-32.41042
0.0001,0.0001,162.0,4076,12241.545906305313,200.0,815400,,,,,,,11.182903,-32.682716
0.0001,0.0001,158.0,4077,12244.428723335266,200.0,815600,,,,,,,14.338929,-31.781626
0.0001,0.0001,160.0,4078,12247.32016992569,200.0,815800,,,,,,,11.850255,-32.189297
0.0001,0.0001,164.0,4079,12250.19418501854,200.0,816000,,,,,,,13.195454,-32.14212
0.0001,0.0001,158.0,4080,12253.082084417343,200.0,816200,,,,,,,18.386063,-31.546013
0.0001,0.0001,156.0,4081,12255.997079372406,200.0,816400,,,,,,,12.053881,-31.517471
0.0001,0.0001,148.0,4082,12258.903017997742,200.0,816600,,,,,,,11.719723,-32.0793
0.0001,0.0001,140.0,4083,12261.78570151329,200.0,816800,,,,,,,13.593392,-31.664682
0.0001,0.0001,162.0,4084,12264.649636745453,200.0,817000,,,,,,,12.600812,-31.506601
0.0001,0.0001,156.0,4085,12267.521723508835,200.0,817200,,,,,,,12.86456,-31.475044
0.0001,0.0001,74.0,4086,12270.41728568077,200.0,817400,,,,,,,13.739781,-31.16363
0.0001,0.0001,162.0,4087,12273.23894405365,200.0,817600,,,,,,,16.58774,-31.346418
0.0001,0.0001,74.0,4088,12276.147858381271,200.0,817800,,,,,,,11.072535,-31.836424
0.0001,0.0001,150.0,4089,12279.056540727615,200.0,818000,,,,,,,10.738509,-31.257685
0.0001,0.0001,74.0,4090,12281.835814476013,200.0,818200,,,,,,,10.558441,-30.888035
0.0001,0.0001,154.0,4091,12284.69877076149,200.0,818400,,,,,,,9.254144,-30.607256
0.0001,0.0001,134.0,4092,12287.58347916603,200.0,818600,,,,,,,10.917501,-30.224754
0.0001,0.0001,-62.0,4093,12290.460334777832,200.0,818800,,,,,,,11.236205,-30.330544
0.0001,0.0001,168.0,4094,12293.375493049622,200.0,819000,,,,,,,9.390466,-30.197695
0.0001,0.0001,164.0,4095,12296.255895137787,200.0,819200,,,,,,,13.079137,-30.61275
0.0001,0.0001,154.0,4096,12299.139917612076,200.0,819400,,,,,,,10.668146,-30.905928
0.0001,0.0001,166.0,4097,12302.10225558281,200.0,819600,,,,,,,13.14273,-29.96631
0.0001,0.0001,158.0,4098,12305.039074897766,200.0,819800,,,,,,,42.963535,-30.17424
0.0001,0.0001,-40.0,4099,12307.971837759018,200.0,820000,,,,,,,13.076194,-30.155506
0.0001,0.0001,22.0,4100,12310.866634845734,200.0,820200,,,,,,,8.51855,-30.430332
0.0001,0.0001,-56.0,4101,12313.769188165665,200.0,820400,,,,,,,13.413339,-29.890015
0.0001,0.0001,156.0,4102,12316.646871566772,200.0,820600,,,,,,,13.658252,-29.643055
0.0001,0.0001,140.0,4103,12319.52724146843,200.0,820800,,,,,,,7.992819,-29.411182
0.0001,0.0001,150.0,4104,12322.342652320862,200.0,821000,,,,,,,9.575181,-29.483677
0.0001,0.0001,160.0,4105,12325.30046749115,200.0,821200,,,,,,,8.28635,-29.262388
0.0001,0.0001,158.0,4106,12328.116681814194,200.0,821400,,,,,,,8.196898,-29.701773
0.0001,0.0001,156.0,4107,12331.01750254631,200.0,821600,,,,,,,9.85865,-29.523457
0.0001,0.0001,164.0,4108,12333.931389331818,200.0,821800,,,,,,,9.810707,-29.383526
0.0001,0.0001,162.0,4109,12336.78739285469,200.0,822000,,,,,,,8.747212,-28.95513
0.0001,0.0001,150.0,4110,12339.68323802948,200.0,822200,,,,,,,9.368653,-29.438614
0.0001,0.0001,156.0,4111,12342.579169273376,200.0,822400,,,,,,,40.3333,-29.137873
0.0001,0.0001,112.0,4112,12345.477225780487,200.0,822600,,,,,,,10.815221,-28.823458
0.0001,0.0001,-74.0,4113,12348.388432741165,200.0,822800,,,,,,,8.0005045,-28.640354
0.0001,0.0001,90.0,4114,12351.341795682907,200.0,823000,,,,,,,10.309562,-28.301672
0.0001,0.0001,148.0,4115,12354.236325979233,200.0,823200,,,,,,,7.818578,-29.01803
0.0001,0.0001,162.0,4116,12357.098046541214,200.0,823400,,,,,,,8.525567,-29.063015
0.0001,0.0001,144.0,4117,12359.977664232254,200.0,823600,,,,,,,10.095194,-29.504387
0.0001,0.0001,162.0,4118,12362.857513427734,200.0,823800,,,,,,,9.77497,-28.518927
0.0001,0.0001,154.0,4119,12365.665111541748,200.0,824000,,,,,,,10.221055,-28.551958
0.0001,0.0001,40.0,4120,12368.520008087158,200.0,824200,,,,,,,9.223832,-28.905212
0.0001,0.0001,168.0,4121,12371.363697767258,200.0,824400,,,,,,,9.081972,-28.74708
0.0001,0.0001,160.0,4122,12374.254596471786,200.0,824600,,,,,,,15.639534,-28.624493
0.0001,0.0001,148.0,4123,12377.112612724304,200.0,824800,,,,,,,9.841142,-27.791435
0.0001,0.0001,152.0,4124,12379.98258471489,200.0,825000,,,,,,,13.531239,-28.451939
0.0001,0.0001,162.0,4125,12382.83747124672,200.0,825200,,,,,,,10.634167,-27.874224
0.0001,0.0001,58.0,4126,12385.648884534836,200.0,825400,,,,,,,9.492402,-27.90491
0.0001,0.0001,160.0,4127,12388.549013376236,200.0,825600,,,,,,,15.468542,-28.254034
0.0001,0.0001,164.0,4128,12391.43491101265,200.0,825800,,,,,,,8.939041,-28.12949
0.0001,0.0001,154.0,4129,12394.238111257553,200.0,826000,,,,,,,10.031128,-27.811228
0.0001,0.0001,162.0,4130,12397.128266334534,200.0,826200,,,,,,,10.495164,-28.495594
0.0001,0.0001,156.0,4131,12400.019806861877,200.0,826400,,,,,,,8.89714,-27.638151
0.0001,0.0001,162.0,4132,12402.831042528152,200.0,826600,,,,,,,12.958418,-28.30487
0.0001,0.0001,156.0,4133,12405.457919359207,200.0,826800,,,,,,,9.776905,-28.084858
0.0001,0.0001,158.0,4134,12408.067290306091,200.0,827000,,,,,,,12.1491,-27.7794
0.0001,0.0001,164.0,4135,12410.689896345139,200.0,827200,,,,,,,42.58541,-27.969969
0.0001,0.0001,144.0,4136,12413.299786806107,200.0,827400,,,,,,,12.705618,-27.327618
0.0001,0.0001,138.0,4137,12415.901531219482,200.0,827600,,,,,,,11.5739975,-27.59682
0.0001,0.0001,156.0,4138,12418.518773078918,200.0,827800,,,,,,,9.398974,-27.50592
0.0001,0.0001,166.0,4139,12421.143062591553,200.0,828000,,,,,,,10.330707,-27.75389
0.0001,0.0001,160.0,4140,12423.757660865784,200.0,828200,,,,,,,14.499129,-27.261904
0.0001,0.0001,158.0,4141,12426.59927725792,200.0,828400,,,,,,,11.378614,-27.250175
0.0001,0.0001,160.0,4142,12429.548948049545,200.0,828600,,,,,,,15.526407,-27.990105
0.0001,0.0001,154.0,4143,12432.460655927658,200.0,828800,,,,,,,11.521075,-26.935349
0.0001,0.0001,150.0,4144,12435.387035608292,200.0,829000,,,,,,,9.377374,-27.702553
0.0001,0.0001,138.0,4145,12438.29238653183,200.0,829200,,,,,,,7.6731305,-26.359016
0.0001,0.0001,160.0,4146,12441.267820119858,200.0,829400,,,,,,,10.829966,-26.488531
0.0001,0.0001,168.0,4147,12444.210186719894,200.0,829600,,,,,,,12.516291,-27.31187
0.0001,0.0001,160.0,4148,12447.117635011673,200.0,829800,,,,,,,9.000457,-26.46383
0.0001,0.0001,154.0,4149,12450.049302816391,200.0,830000,,,,,,,10.55235,-27.044035
0.0001,0.0001,168.0,4150,12452.98267197609,200.0,830200,,,,,,,38.228287,-26.82122
0.0001,0.0001,146.0,4151,12455.917160511017,200.0,830400,,,,,,,12.567421,-26.934315
0.0001,0.0001,162.0,4152,12458.852738142014,200.0,830600,,,,,,,10.993377,-27.254622
0.0001,0.0001,146.0,4153,12461.688553094864,200.0,830800,,,,,,,11.301781,-27.253582
0.0001,0.0001,158.0,4154,12464.556096792221,200.0,831000,,,,,,,15.423788,-26.230911
0.0001,0.0001,90.0,4155,12467.43216919899,200.0,831200,,,,,,,8.676503,-26.418398
0.0001,0.0001,148.0,4156,12470.345524787903,200.0,831400,,,,,,,9.591682,-26.625105
0.0001,0.0001,162.0,4157,12473.268819570541,200.0,831600,,,,,,,9.7305355,-26.805193
0.0001,0.0001,158.0,4158,12476.19262266159,200.0,831800,,,,,,,12.996252,-26.633057
0.0001,0.0001,162.0,4159,12479.11403799057,200.0,832000,,,,,,,12.075878,-26.352617
0.0001,0.0001,148.0,4160,12482.015461683273,200.0,832200,,,,,,,14.308493,-26.517677
0.0001,0.0001,156.0,4161,12484.91257405281,200.0,832400,,,,,,,9.998104,-26.164246
0.0001,0.0001,132.0,4162,12487.829065084457,200.0,832600,,,,,,,10.224719,-26.29084
0.0001,0.0001,150.0,4163,12490.767055988312,200.0,832800,,,,,,,10.605382,-25.550575
0.0001,0.0001,158.0,4164,12493.689668655396,200.0,833000,,,,,,,10.671223,-26.956642
0.0001,0.0001,156.0,4165,12496.618449926376,200.0,833200,,,,,,,10.777007,-26.586765
0.0001,0.0001,114.0,4166,12499.536811828613,200.0,833400,,,,,,,10.915404,-25.788557
0.0001,0.0001,110.0,4167,12502.44336771965,200.0,833600,,,,,,,11.3076,-26.746058
0.0001,0.0001,136.0,4168,12505.323820352554,200.0,833800,,,,,,,13.734683,-25.84293
0.0001,0.0001,-30.0,4169,12508.220624685287,200.0,834000,,,,,,,12.210902,-26.45254
0.0001,0.0001,138.0,4170,12511.082815170288,200.0,834200,,,,,,,12.300845,-25.757637
0.0001,0.0001,-64.0,4171,12513.927180051804,200.0,834400,,,,,,,11.28553,-26.105328
0.0001,0.0001,-893.0,4172,12516.814531803131,200.0,834600,,,,,,,16.838705,-26.18797
0.0001,0.0001,122.0,4173,12519.676389217377,200.0,834800,,,,,,,15.584297,-25.785877
0.0001,0.0001,34.0,4174,12522.556010961533,200.0,835000,,,,,,,10.273473,-25.694424
0.0001,0.0001,64.0,4175,12525.430593252182,200.0,835200,,,,,,,9.311655,-25.54201
0.0001,0.0001,106.0,4176,12528.359962940216,200.0,835400,,,,,,,10.619925,-26.261929
0.0001,0.0001,82.0,4177,12531.253556251526,200.0,835600,,,,,,,11.270068,-25.843256
0.0001,0.0001,134.0,4178,12534.11196923256,200.0,835800,,,,,,,8.9074545,-26.183348
0.0001,0.0001,122.0,4179,12537.00782418251,200.0,836000,,,,,,,10.107913,-26.006752
0.0001,0.0001,98.0,4180,12539.88609957695,200.0,836200,,,,,,,11.262832,-25.857616
0.0001,0.0001,-160.0,4181,12542.77177810669,200.0,836400,,,,,,,9.956522,-25.518137
0.0001,0.0001,22.0,4182,12545.657363414764,200.0,836600,,,,,,,9.55931,-25.000216
0.0001,0.0001,102.0,4183,12548.53459596634,200.0,836800,,,,,,,14.108822,-25.437498
0.0001,0.0001,-14.0,4184,12551.4053440094,200.0,837000,,,,,,,10.166577,-25.156456
0.0001,0.0001,104.0,4185,12554.285271644592,200.0,837200,,,,,,,13.420191,-25.2432
0.0001,0.0001,-138.0,4186,12557.143009185791,200.0,837400,,,,,,,14.448438,-25.361685
0.0001,0.0001,38.0,4187,12560.024756193161,200.0,837600,,,,,,,8.699512,-24.9083
0.0001,0.0001,-120.0,4188,12562.896899461746,200.0,837800,,,,,,,10.340327,-25.235516
0.0001,0.0001,52.0,4189,12565.778120279312,200.0,838000,,,,,,,8.201576,-25.225618
0.0001,0.0001,162.0,4190,12568.669565916061,200.0,838200,,,,,,,9.667039,-24.99573
0.0001,0.0001,166.0,4191,12571.543326854706,200.0,838400,,,,,,,7.3643303,-24.877415
0.0001,0.0001,72.0,4192,12574.431760787964,200.0,838600,,,,,,,8.819602,-25.627892
0.0001,0.0001,100.0,4193,12577.345796823502,200.0,838800,,,,,,,10.364224,-25.098257
0.0001,0.0001,156.0,4194,12580.235203742981,200.0,839000,,,,,,,10.220558,-25.21128
0.0001,0.0001,6.0,4195,12583.110047340393,200.0,839200,,,,,,,7.3931584,-24.630117
0.0001,0.0001,44.0,4196,12585.958856582642,200.0,839400,,,,,,,10.292768,-25.28663
0.0001,0.0001,158.0,4197,12588.845882415771,200.0,839600,,,,,,,9.997839,-25.229664
0.0001,0.0001,82.0,4198,12591.674317359924,200.0,839800,,,,,,,8.743331,-25.271015
0.0001,0.0001,126.0,4199,12594.582148551941,200.0,840000,,,,,,,8.482554,-24.747313
0.0001,0.0001,80.0,4200,12597.465749025345,200.0,840200,,,,,,,9.942493,-24.72147
,,,4200,,,,0.07400928974989242,,840200,,0.2250100353443923,0.2250100353443923,,
0.0001,0.0001,108.0,4201,12605.046475172043,200.0,840400,,,,,,,8.354382,-24.862865
0.0001,0.0001,-76.0,4202,12607.758758306503,200.0,840600,,,,,,,7.2006464,-25.37439
0.0001,0.0001,110.0,4203,12610.557320833206,200.0,840800,,,,,,,9.296356,-24.522398
0.0001,0.0001,52.0,4204,12613.453741312027,200.0,841000,,,,,,,6.4841456,-24.20879
0.0001,0.0001,110.0,4205,12616.352412223816,200.0,841200,,,,,,,7.6666656,-24.850002
0.0001,0.0001,108.0,4206,12619.261260509491,200.0,841400,,,,,,,6.8924,-24.857277
0.0001,0.0001,-72.0,4207,12622.194763422012,200.0,841600,,,,,,,12.011533,-24.114204
0.0001,0.0001,114.0,4208,12625.119728803635,200.0,841800,,,,,,,13.52202,-24.375107
0.0001,0.0001,106.0,4209,12627.989751577377,200.0,842000,,,,,,,9.220236,-24.635553
0.0001,0.0001,156.0,4210,12630.89677810669,200.0,842200,,,,,,,8.826502,-24.357689
0.0001,0.0001,120.0,4211,12633.829672574997,200.0,842400,,,,,,,6.8272734,-24.638508
0.0001,0.0001,-28.0,4212,12636.775182723999,200.0,842600,,,,,,,8.667475,-24.570234
0.0001,0.0001,-98.0,4213,12639.709216117859,200.0,842800,,,,,,,6.74455,-24.790998
0.0001,0.0001,124.0,4214,12642.53430223465,200.0,843000,,,,,,,10.43313,-24.714989
0.0001,0.0001,-108.0,4215,12645.418652534485,200.0,843200,,,,,,,9.153799,-24.256905
0.0001,0.0001,-60.0,4216,12648.33807015419,200.0,843400,,,,,,,6.642521,-24.179388
0.0001,0.0001,158.0,4217,12651.284842967987,200.0,843600,,,,,,,7.7680616,-24.015326
0.0001,0.0001,30.0,4218,12654.211164951324,200.0,843800,,,,,,,8.670209,-24.408247
0.0001,0.0001,164.0,4219,12657.156954526901,200.0,844000,,,,,,,7.8003407,-24.724537
0.0001,0.0001,116.0,4220,12660.078249454498,200.0,844200,,,,,,,6.941393,-23.869713
0.0001,0.0001,44.0,4221,12662.97762799263,200.0,844400,,,,,,,6.6260414,-24.191221
0.0001,0.0001,98.0,4222,12665.855020284653,200.0,844600,,,,,,,8.040446,-23.536423
0.0001,0.0001,154.0,4223,12668.762385129929,200.0,844800,,,,,,,12.281958,-24.383911
0.0001,0.0001,134.0,4224,12671.639411211014,200.0,845000,,,,,,,9.353138,-23.933887
0.0001,0.0001,142.0,4225,12674.514209985733,200.0,845200,,,,,,,7.2189875,-24.129116
0.0001,0.0001,-64.0,4226,12677.433432102203,200.0,845400,,,,,,,7.916427,-24.13958
0.0001,0.0001,72.0,4227,12680.333617925644,200.0,845600,,,,,,,6.1252832,-24.388155
0.0001,0.0001,152.0,4228,12683.24522280693,200.0,845800,,,,,,,7.1902056,-23.908613
0.0001,0.0001,156.0,4229,12686.156087398529,200.0,846000,,,,,,,9.446327,-24.323826
0.0001,0.0001,-12.0,4230,12689.063602924347,200.0,846200,,,,,,,6.686973,-23.63117
0.0001,0.0001,134.0,4231,12692.000132799149,200.0,846400,,,,,,,8.944683,-23.53318
0.0001,0.0001,74.0,4232,12694.896176099777,200.0,846600,,,,,,,8.362317,-24.08157
0.0001,0.0001,156.0,4233,12697.810832500458,200.0,846800,,,,,,,9.808499,-23.604803
0.0001,0.0001,116.0,4234,12700.70968413353,200.0,847000,,,,,,,8.463357,-23.674307
0.0001,0.0001,146.0,4235,12703.589481830597,200.0,847200,,,,,,,10.602715,-23.843325
0.0001,0.0001,78.0,4236,12706.479640483856,200.0,847400,,,,,,,7.082245,-23.775158
0.0001,0.0001,126.0,4237,12709.347776889801,200.0,847600,,,,,,,5.420903,-23.761036
0.0001,0.0001,-12.0,4238,12712.223443031311,200.0,847800,,,,,,,9.143286,-23.390928
0.0001,0.0001,164.0,4239,12715.09817123413,200.0,848000,,,,,,,6.8423796,-23.614418
0.0001,0.0001,70.0,4240,12717.976583003998,200.0,848200,,,,,,,8.211924,-24.104843
0.0001,0.0001,56.0,4241,12720.871879816055,200.0,848400,,,,,,,8.491444,-23.326195
0.0001,0.0001,-44.0,4242,12723.806239366531,200.0,848600,,,,,,,6.464812,-23.465986
0.0001,0.0001,116.0,4243,12726.686195850372,200.0,848800,,,,,,,9.616291,-23.549734
0.0001,0.0001,102.0,4244,12729.553551197052,200.0,849000,,,,,,,7.2772284,-23.548018
0.0001,0.0001,146.0,4245,12732.478392124176,200.0,849200,,,,,,,7.7104144,-22.711502
0.0001,0.0001,-911.0,4246,12735.402683258057,200.0,849400,,,,,,,8.139292,-22.668041
0.0001,0.0001,-911.0,4247,12738.29537987709,200.0,849600,,,,,,,8.569213,-22.566912
0.0001,0.0001,-875.0,4248,12741.22439956665,200.0,849800,,,,,,,7.828171,-22.587086
0.0001,0.0001,-839.0,4249,12744.135957956314,200.0,850000,,,,,,,7.520613,-21.96965
0.0001,0.0001,-857.0,4250,12747.068179130554,200.0,850200,,,,,,,9.202619,-21.936752
